N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
5600;28425;18210;15676;14490;13864;13518;13265;12959;12847;12813;12606;12472;
5700;29258;18533;15936;14734;14089;13684;13431;13223;13073;13032;12861;12710;
5800;29390;18980;16268;15008;14380;13929;13694;13485;13311;13258;13093;12950;
5900;30088;19165;16461;15213;14616;14141;13970;13686;13540;13459;13302;13152;
6000;30887;19571;16767;15517;14870;14379;14201;13909;13741;13652;13497;13408;
6100;31311;19845;17020;15744;15110;14674;14374;14165;13961;13845;13772;13642;
6200;31798;20333;17262;15967;15367;14931;14595;14354;14197;14133;13984;13827;
6300;32099;20537;17616;16248;15554;15183;14826;14607;14418;14362;14224;14090;
6400;32836;20997;17791;16503;15824;15353;15134;14922;14648;14552;14485;14303;
6500;33413;21185;18168;16839;16006;15658;15320;15085;14859;14777;14706;14505;
6600;33849;21587;18431;17022;16275;15849;15512;15309;15114;14983;14904;14743;
6700;34307;21845;18686;17361;16519;16081;15724;15526;15338;15230;15132;14953;
6800;35086;22203;19041;17671;16775;16377;15938;15722;15592;15400;15364;15224;
6900;35467;22540;19310;17848;17014;16578;16149;16006;15694;15633;15591;15437;
7000;36017;22827;19566;18085;17296;16812;16392;16318;15929;15841;15770;15648;
7100;36455;23148;19859;18299;17473;17064;16621;16473;16191;16089;16045;15895;
7200;37051;23469;20151;18615;17797;17277;16859;16747;16449;16270;16258;16062;
7300;37580;23804;20451;18839;17954;17481;17091;16932;16685;16506;16470;16328;
7400;38040;24054;20680;19144;18222;17778;17343;17163;16914;16712;16644;16588;
7500;38522;24342;21004;19380;18504;18018;17562;17377;17138;16965;16911;16817;
7600;39008;24752;21268;19727;18760;18241;17769;17646;17333;17162;17162;17094;
7700;39755;25126;21502;19863;19079;18481;18020;17900;17552;17386;17319;17253;
7800;39999;25545;21797;20136;19276;18699;18254;18059;17701;17618;17533;17515;
7900;40698;25715;22098;20440;19575;18907;18492;18286;18009;17844;17725;17670;
8000;41364;26213;22352;20734;19787;19156;18733;18527;18282;18077;17984;17911;
8100;41727;26603;22660;20952;20031;19446;18998;18796;18507;18312;18167;18162;
8200;42245;26820;22878;21248;20246;19676;19199;18994;18728;18521;18372;18370;
8300;42815;27176;23231;21481;20520;19932;19490;19281;18934;18753;18566;18571;
8400;43277;27506;23504;21752;20737;20107;19706;19417;19192;18980;18803;18792;
8500;43888;27774;23783;21958;20966;20348;19885;19647;19420;19226;19005;19032;
8600;44631;28123;24036;22215;21256;20574;20150;19868;19602;19414;19204;19217;
8700;45222;28353;24262;22470;21442;20797;20335;20121;19898;19657;19454;19405;
8800;45735;28628;24581;22808;21836;21035;20569;20345;20104;19889;19682;19683;
8900;46243;29001;24836;23010;21978;21265;20839;20571;20341;20111;19895;19900;
9000;46331;29441;25087;23321;22241;21521;21126;20783;20555;20358;20100;20081;
9100;47496;29643;25460;23553;22442;21711;21350;20980;20786;20546;20278;20358;
9200;47660;29973;25698;23842;22705;21950;21547;21253;21007;20795;20576;20545;
9300;48540;30324;25980;24101;22939;22217;21807;21478;21216;20961;20801;20732;
9400;48511;30590;26269;24212;23159;22460;22011;21665;21498;21180;21004;20971;
9500;49518;31037;26555;24575;23446;22660;22222;21939;21729;21389;21243;21177;
9600;49828;31237;26829;24793;23677;22923;22459;22067;21926;21628;21449;21326;
9700;50471;31680;27108;25089;23904;23190;22700;22326;22188;21868;21696;21576;
9800;50721;32058;27359;25302;24181;23444;22966;22515;22366;22122;21896;21744;
9900;51225;32218;27576;25613;24365;23674;23211;22703;22590;22416;22154;22000;
10000;52056;32516;27935;25786;24669;23840;23429;22973;22814;22546;22332;22175;
